registration_number,postal_code,transaction_value,transaction_date,built_area,latitude,longitude,neighborhood
15605001883.0,03244-150,249000,2022-10-04,60,-23.6081528,-46.5400133,Jardim Guairaca
11635100436.0,03474-020,500000,2022-10-07,426,-23.5738456,-46.5149082,Vila Antonieta
5704701787.0,03504-020,270000,2022-09-30,45,-23.5388901,-46.5371335,Vila Aricanduva
11916500659.0,04257-190,230000,2022-10-04,51,-23.6316731,-46.5862579,Parque Fongaro
14714100288.0,03574-100,350000,2022-10-07,129,-23.5535104,-46.5116573,Jardim Santa Maria
11014200457.0,03738-060,265000,2022-10-05,83,-23.5066758,-46.5064855,Vila Libanesa
15921300836.0,05541-070,895000,2022-09-29,212,-23.5865514,-46.742346,Jardim das Vertentes
11521501342.0,08411-090,220000,2022-10-07,114,-23.5518857,-46.4095769,Vila Aurea
11133500802.0,03814-080,425000,2022-10-08,68,-23.4880516,-46.4810337,Jardim Matarazzo
5808600464.0,03509-020,650000,2022-10-03,144,-23.5345778,-46.5301505,Chácara Seis de Outubro
23201700388.0,08270-670,510000,2022-09-30,179,-23.5675904,-46.4601861,Jardim Nossa Senhora do Carmo
11412103001.0,08295-480,46000,2022-10-05,130,-23.5451454,-46.4566077,Itaquera
23013500245.0,08257-010,210000,2022-10-10,25,-23.5535788,-46.43051519999999,Conjunto Residencial José Bonifácio
14105600078.0,08223-290,380000,2022-09-22,63,-23.5269341,-46.4720015,Cidade Antônio Estêvão de Carvalho
5408401030.0,03309-060,700000,2022-09-30,104,-23.5493007,-46.5624633,Vila Gomes Cardim
20110501576.0,05547-030,730000,2022-09-30,142,-23.5931734,-46.7737395,Jardim Rosa Maria
8114400056.0,05459-002,4800000,2022-10-06,476,-23.5470546,-46.71355610000001,Alto de Pinheiros
7109200663.0,02441-000,600000,2022-10-06,161,-23.4746567,-46.6393096,Lauzane Paulista
7501300641.0,02555-090,500000,2022-09-19,187,-23.4929602,-46.6664602,Casa Verde Alta
8101700528.0,05454-010,1250000,2022-10-07,78,-23.540887,-46.7091114,Vila Ida
16411400023.0,04923-160,750000,2022-10-05,72,-23.7034317,-46.7458847,Riviera Paulista
21402102737.0,02998-060,290000,2022-09-27,118,-23.4420789,-46.72670360000001,Jaraguá
15519100471.0,03986-250,307000,2022-10-07,150,-23.6068611,-46.5202483,Jardim Mimar
4807700529.0,04158-070,870000,2022-10-06,297,-23.6204873,-46.6192668,Vila Brasilina
30300800778.0,03378-010,400000,2022-10-07,95,-23.5723943,-46.538981,Chácara Belenzinho
7002103733.0,02372-100,651139,2022-10-06,242,-23.4614271,-46.6251369,Tremembé
6733401339.0,02316-110,610000,2022-09-30,100,-23.4637173,-46.5933153,Vila Nova Mazzei
11413701999.0,08295-290,266000,2022-09-27,97,-23.550074,-46.45597919999999,Itaquera
5615501121.0,03404-000,939934,2022-09-30,138,-23.5384308,-46.5534303,Chácara Califórnia
5528600121.0,03429-050,1390000,2022-10-07,110,-23.5541337,-46.5326608,Vila Carrão
6500100182.0,02135-001,676135,2022-10-07,132,-23.4955067,-46.5846009,Jardim Japao
5514400190.0,03425-060,980000,2022-10-07,185,-23.5594238,-46.540185,Vila Carrão
17703200521.0,04829-290,920000,2022-09-30,182,-23.7320794,-46.7081197,Jardim das Imbuias
10918701871.0,02377-050,1500000,2022-10-13,287,-23.4569621,-46.6326451,Horto Florestal
15120300463.0,08330-550,281000,2022-10-13,50,-23.6114916,-46.4701351,Cidade Satelite Santa Barbara
5540100689.0,03412-030,720000,2022-10-04,97,-23.5553817,-46.5517674,Vila Antonina
5805100509.0,03542-060,500000,2022-10-04,137,-23.5334901,-46.5179761,Vila Guilhermina
11155305794.0,03675-000,169321,2022-10-11,72,-23.5161827,-46.4974377,Jardim Lisboa
5815801178.0,03511-000,300000,2022-10-05,94,-23.5345809,-46.5260404,Vila Matilde
6748000319.0,02276-080,370000,2022-10-06,85,-23.4633509,-46.584149,Jaçanã
13806901081.0,08246-106,250000,2022-10-05,62,-23.5282782,-46.4343494,Parada XV de Novembro
11053000730.0,03737-150,250000,2022-09-23,53,-23.5116647,-46.5140057,Vila Buenos Aires
18102701871.0,05877-250,265000,2022-10-06,99,-23.6905368,-46.7924687,Jardim Guaruja
6608401396.0,02278-020,450000,2022-10-07,86,-23.4600634,-46.5772206,Vila Nilo
13902903545.0,08031-450,305000,2022-10-06,53,-23.5121552,-46.4247392,Vila Curuçá
9019800272.0,04693-040,1300000,2022-10-06,332,-23.6778611,-46.690027,Jardim Campo Grande
13213100012.0,08161-420,250000,2022-10-11,250,-23.5071104,-46.41371059999999,Jardim dos Ipes
14500100317.0,08285-120,250000,2022-10-06,61,-23.5537023,-46.471335,Cidade Líder
6309800078.0,02186-090,520000,2022-09-29,157,-23.5187793,-46.5702788,Parque Novo Mundo
7118801275.0,02418-150,200000,2022-09-21,88,-23.4707042,-46.6310919,Parque Mandaqui
14207500285.0,03694-040,450000,2022-10-07,92,-23.5374362,-46.480324,Parque Paineiras
11247400491.0,08020-360,180000,2022-10-13,94,-23.4989877,-46.4415583,Vila Giordano
10158700081.0,05614-030,2290000,2022-10-10,394,-23.5924541,-46.7157989,Jardim Leonor
14518000209.0,08275-470,410000,2022-10-07,40,-23.5759435,-46.4843947,Jardim Nossa Senhora do Carmo
15917900549.0,05529-080,170000,2022-10-10,26,-23.5936706,-46.753135,Jardim Jaqueline
5508700315.0,03428-050,600000,2022-10-11,109,-23.5539319,-46.5380781,Vila Carrão
8505700511.0,04583-030,2850000,2022-10-14,229,-23.6175706,-46.69277169999999,Vila Cordeiro
23702200221.0,08475-120,66854,2022-10-11,25,-23.5819865,-46.3913433,Conjunto Habitacional Castro Alves
7704100459.0,02936-030,900000,2022-09-27,227,-23.485008,-46.7169473,Vila Pereira Barreto
18311001560.0,05782-400,600000,2022-10-14,275,-23.6486099,-46.7650903,Parque Munhoz
14906000605.0,03933-020,427000,2022-10-10,139,-23.5829328,-46.49857730000001,Cidade Centenário
7848600122.0,05119-060,1400000,2022-09-30,382,-23.4933489,-46.7355923,City América
11628700581.0,03451-030,508000,2022-10-06,91,-23.5579479,-46.5194282,Parque Maria Luiza
11212400436.0,08080-650,447100,2022-10-10,275,-23.4834373,-46.4250395,Parque Paulistano
17122800031.0,05749-330,410000,2022-10-07,136,-23.6177628,-46.7469425,Jardim das Palmas
20201500661.0,05267-030,167778,2022-10-11,40,-23.4389801,-46.7932237,Anhanguera
12514400642.0,02939-060,770000,2022-10-05,152,-23.4801083,-46.72920939999999,Jardim Cidade Pirituba
19902100359.0,05108-030,760000,2022-10-07,163,-23.5098007,-46.7594871,Jardim Marisa
18724202631.0,05223-050,330000,2022-10-11,180,-23.4112584,-46.73838629999999,Jardim Adelfiore
8425801141.0,05602-080,4680000,2022-10-11,696,-23.5743882,-46.70487319999999,Jardim Everest
5701500934.0,03508-030,690000,2022-10-14,158,-23.5334596,-46.5324679,Chácara Seis de Outubro
5907301562.0,03650-000,347000,2022-10-10,74,-23.5269626,-46.5210989,Vila Esperança
14509000293.0,08275-010,652426,2022-10-13,364,-23.570466,-46.4710054,Jardim Nossa Senhora do Carmo
4213500985.0,04128-001,650000,2022-10-14,75,-23.6028446,-46.6284535,Vila Mariana
7219102151.0,02467-060,274200,2022-09-27,158,-23.4916801,-46.6457476,Imirim
18304300744.0,05794-400,250000,2022-10-11,100,-23.6435257,-46.7718835,Jardim Helga
9044405306.0,04691-020,645000,2022-09-29,112,-23.673096,-46.6875875,Vila Gea
17335100363.0,04430-190,80000,2022-10-11,70,-23.6916182,-46.6528973,Vila Missionaria
12409101061.0,05171-520,400000,2022-10-05,82,-23.4767453,-46.75101739999999,Conjunto Residencial Vista Verde
8244501197.0,05580-001,620000,2022-10-10,70,-23.5737196,-46.7156704,Vila Pirajussara
18310100158.0,05798-180,609000,2022-10-11,72,-23.6565782,-46.7645511,Jardim Avenida
9517100086.0,04792-000,1000000,2022-10-11,120,-23.6990758,-46.7039609,Interlagos
2204400440.0,05009-060,1818442,2022-10-17,120,-23.5300037,-46.6848706,Perdizes
14725900426.0,03570-150,460000,2022-10-10,117,-23.5633143,-46.4863369,Parque Savoy City
11340201851.0,03683-030,265000,2022-10-05,61,-23.5184851,-46.4788307,Vila Uniao (Zona Leste)
8724600016.0,04722-100,2550000,2022-10-17,276,-23.6388704,-46.70367419999999,Granja Julieta
15531900758.0,03986-230,508786,2022-10-11,227,-23.6110839,-46.52171670000001,Vila Alzira
19008700823.0,02883-070,350000,2022-10-14,150,-23.4384581,-46.71437650000001,Vila Nova Parada
7200401943.0,02469-150,635000,2022-10-14,131,-23.485624,-46.6484336,Vila Romero
16616300152.0,05869-200,202000,2022-10-13,90,-23.6764317,-46.7715056,Jardim São José
10213900210.0,03276-010,348000,2022-10-18,150,-23.5782152,-46.5475589,Vila Margarida
17108900271.0,05526-020,850000,2022-10-14,233,-23.6018318,-46.7463043,Jardim Jussara
16832305507.0,05763-450,705000,2022-10-11,280,-23.6414963,-46.7564541,Jardim Santa Efigênia
13416800256.0,08110-220,295000,2022-10-14,150,-23.5019064,-46.4004218,Vila Simone
6202502452.0,03081-003,730000,2022-10-11,78,-23.5292917,-46.5757899,Tatuapé
13021500152.0,03819-020,380000,2022-10-13,120,-23.5007035,-46.49842820000001,Parque Cisper
5900401448.0,03734-090,165000,2022-10-14,49,-23.5084761,-46.5245359,Vila Rui Barbosa
5900401456.0,03734-090,165000,2022-10-14,49,-23.5084761,-46.5245359,Vila Rui Barbosa
4710900825.0,04301-011,360000,2022-10-13,88,-23.6221342,-46.6301873,Vila da Saúde
5910400630.0,03661-000,515000,2022-10-05,122,-23.5247058,-46.5018732,Vila Ré
11816900299.0,03243-050,250000,2022-10-20,200,-23.5992205,-46.5416899,Cidade Continental
14503700080.0,08280-180,560000,2022-10-14,210,-23.5595644,-46.4754791,Cidade Líder
11344800741.0,03669-010,310000,2022-10-17,69,-23.5320043,-46.490754,Vila Ré
14918700178.0,03944-050,410000,2022-10-03,150,-23.6017593,-46.4961384,Jardim Tiete
26303900079.0,04870-130,604000,2022-10-11,70,-23.7495041,-46.7549053,Parque do Terceiro Lago
13416300377.0,08110-310,400000,2022-10-11,121,-23.4989136,-46.4046239,Vila Silva Teles
6820506171.0,02078-050,372300,2022-10-11,114,-23.4991326,-46.59510410000001,Vila Leonor
11043701019.0,03624-040,342000,2022-10-13,116,-23.5136953,-46.5143575,Vila Buenos Aires
16116700356.0,04473-320,300000,2022-10-14,60,-23.7005649,-46.6465483,Parque Santa Amélia
18601300455.0,05550-030,320000,2022-10-14,97,-23.5802776,-46.778789,Jardim Gilda Maria
20110500405.0,05547-030,765000,2022-10-07,154,-23.5931734,-46.7737395,Jardim Rosa Maria
18312001319.0,05782-470,380000,2022-10-10,61,-23.6503856,-46.7658361,Parque Munhoz
11035000767.0,03670-020,300000,2022-10-13,69,-23.5175915,-46.507087,Jardim Popular
4609101017.0,04137-080,560000,2022-10-13,82,-23.6113516,-46.6233501,Bosque da Saúde
9802600024.0,05093-010,845000,2022-10-13,240,-23.5165309,-46.7207425,Vila Anastácio
17807800207.0,04860-000,470000,2022-10-11,202,-23.7575152,-46.7177961,Jardim Sao Rafael
6820506295.0,02078-050,365000,2022-10-14,114,-23.4991326,-46.59510410000001,Vila Leonor
12729500374.0,02635-171,227000,2022-10-14,70,-23.4548196,-46.64375829999999,Vila Pedra Branca
18311002648.0,05782-400,980000,2022-09-28,393,-23.6486099,-46.7650903,Parque Munhoz
6731600296.0,02257-030,1230000,2022-10-17,210,-23.4737693,-46.584149,Vila Constança
7646500844.0,02751-090,200000,2022-10-14,39,-23.4915273,-46.6800337,Vila Carbone
5907301058.0,03650-030,390000,2022-09-21,114,-23.5268878,-46.5227306,Vila Esperança
12416500235.0,05171-010,320000,2022-10-10,115,-23.4791566,-46.75234,Conjunto Residencial Vista Verde
21402500260.0,02998-030,340000,2022-10-17,54,-23.4402036,-46.7245628,Jaraguá
10743502018.0,02832-060,395000,2022-10-14,70,-23.4802901,-46.6951928,Parque Sao Luis
18814200229.0,05187-180,150000,2022-10-14,70,-23.4425836,-46.7515939,Jardim Ipanema (Zona Oeste)
4947100338.0,04293-037,480000,2022-10-18,77,-23.6215629,-46.6122404,Saúde
7028500438.0,02347-030,370000,2022-10-14,102,-23.4641698,-46.6084355,Jardim Leonor Mendes de Barros
5910300679.0,03660-030,260000,2022-10-14,89,-23.5222665,-46.5072078,Vila Ré
1303600188.0,05406-050,2400000,2022-10-18,136,-23.55903,-46.680041,Pinheiros
5925600401.0,03659-050,625000,2022-10-17,125,-23.5223732,-46.5112231,Vila Granada
6717200146.0,02267-000,500000,2022-10-17,100,-23.4787962,-46.6012716,Vila Gustavo
6836900575.0,02250-160,450000,2022-10-17,89,-23.4869107,-46.5989128,Vila Gustavo
11043001041.0,03625-125,140000,2022-10-17,42,-23.5175309,-46.5140729,Vila Costa Melo
7023007342.0,02311-220,255000,2022-10-18,63,-23.4699215,-46.6007963,Vila Mazzei
10705000361.0,02845-050,370000,2022-10-07,68,-23.4694511,-46.692309,Brasilândia
30301900741.0,03378-060,425000,2022-10-13,86,-23.5742873,-46.53871909999999,Chácara Belenzinho
18210100040.0,05871-315,130000,2022-10-22,60,-23.6892002,-46.77392469999999,Jardim Sao Manoel
11511100604.0,08420-270,440000,2022-10-05,100,-23.5414463,-46.4286431,Jardim Helena
6908200531.0,02043-070,700000,2022-10-19,150,-23.4891998,-46.6175998,Jardim Sao Paulo(Zona Norte)
11916500586.0,04257-190,230000,2022-09-29,51,-23.6316731,-46.5862579,Parque Fongaro
9511300148.0,04788-060,1612970,2022-10-18,379,-23.7010668,-46.71207039999999,Interlagos
23700800825.0,08473-300,220000,2022-10-07,48,-23.5759246,-46.39575689999999,Guaianases
30004202144.0,05679-065,2800000,2022-10-17,387,-23.6036178,-46.7029858,Jardim Panorama
5902200857.0,03617-000,850000,2022-10-07,130,-23.5210979,-46.5261909,Vila Marieta
18423400262.0,05892-350,140000,2022-10-18,120,-23.6605764,-46.78670289999999,Jardim Amalia
17613200077.0,04843-020,265000,2022-10-19,66,-23.7391569,-46.6984564,Parque Brasil
15922300686.0,05542-120,800000,2022-10-20,222,-23.5889826,-46.7487825,Jardim Olympia
18202900432.0,05871-300,150000,2022-10-18,39,-23.6847217,-46.77369789999999,Jardim Sao Manoel
20300800019.0,05269-050,280000,2022-10-24,132,-23.4326002,-46.7912237,Jardim Britânia
8118100480.0,05461-010,3350000,2022-10-18,259,-23.546049,-46.7182071,Alto de Pinheiros
18312400906.0,05782-370,605000,2022-10-18,90,-23.6516019,-46.7687077,Parque Munhoz
17126707133.0,05634-001,1450000,2022-10-13,137,-23.6073483,-46.73621410000001,Jardim Monte Kemel
6749500552.0,02317-180,1250000,2022-10-18,338,-23.4596568,-46.588488,Jardim Guapira
5522401192.0,03358-010,180000,2022-10-19,140,-23.5634464,-46.5507818,Vila Formosa
14608600299.0,03583-100,360000,2022-10-18,50,-23.5574982,-46.49355329999999,Jardim Brasilia (Zona Leste)
12821200640.0,02357-002,1000000,2022-09-28,335,-23.4486589,-46.6148867,Jardim Virgínia Bianca
11726904902.0,03275-008,400000,2022-09-26,84,-23.5842218,-46.5434377,Vila Ema
8011500449.0,05083-140,1655000,2022-10-18,93,-23.5343833,-46.7165766,Alto da Lapa
16908300047.0,05756-370,450000,2022-10-25,169,-23.6259132,-46.75756519999999,Jardim Umarizal
5910300687.0,03660-030,260000,2022-10-17,89,-23.5222665,-46.5072078,Vila Ré
4727801272.0,04055-040,400000,2022-10-20,90,-23.618255,-46.6411192,Vila da Saúde
3401900617.0,01536-000,1800000,2022-10-19,180,-23.5683094,-46.6233279,Cambuci
7608500352.0,02752-000,524000,2022-10-18,103,-23.4946409,-46.6826035,Vila Carbone
13408200271.0,08160-090,20000,2022-10-25,30,-23.5096909,-46.4091266,Jardim Campos
11646400142.0,03452-005,200000,2022-10-20,40,-23.563074,-46.51643319999999,Jardim Aricanduva
6508101269.0,02126-020,520000,2022-10-19,153,-23.5060486,-46.592357,Vila Maria Alta
11337000484.0,03680-050,380000,2022-10-17,81,-23.5247235,-46.489945,Burgo Paulista
3005100456.0,03308-030,380000,2022-10-20,60,-23.5416612,-46.5739074,Vila Azevedo
15010600780.0,03958-000,210000,2022-10-20,45,-23.599138,-46.48333030000001,Cidade São Mateus
13806901057.0,08246-106,260000,2022-10-18,62,-23.5282782,-46.4343494,Parada XV de Novembro
9005200669.0,04648-235,1140000,2022-10-20,252,-23.6540265,-46.6764191,Jardim Prudência
5115800667.0,03209-000,378000,2022-10-14,98,-23.6034904,-46.5620043,Vila California
14803500567.0,03456-000,465000,2022-10-14,130,-23.5682566,-46.5073878,Jardim Aricanduva
14901600450.0,03930-070,420000,2022-10-13,127,-23.5803739,-46.4977634,Jardim Sao Cristovao
6502300677.0,02132-000,820000,2022-10-14,255,-23.5000637,-46.5810893,Jardim Japao
15120200329.0,08330-480,590000,2022-10-22,99,-23.612414,-46.4675771,Cidade Satelite Santa Barbara
5619401405.0,03420-000,3920000,2022-10-21,312,-23.5480926,-46.544399,Vila Carrão
16034000172.0,05396-075,550000,2022-10-20,240,-23.5776032,-46.7740575,Parque dos Principes
13106300476.0,08061-020,150000,2022-10-26,78,-23.5015747,-46.4643933,Jardim Pedro José Nunes
14724201087.0,03570-220,580000,2022-10-21,156,-23.56403,-46.4875396,Parque Savoy City
30302200689.0,03376-000,350000,2022-10-20,115,-23.5782968,-46.5394117,Chácara Belenzinho
16704100211.0,05885-180,220000,2022-10-21,134,-23.675259,-46.78753469999999,Jardim Comercial
19402800343.0,08341-375,250000,2022-10-24,48,-23.5970753,-46.45267399999999,Parque Boa Esperança
5809200591.0,03512-010,110000,2022-10-25,58,-23.5388501,-46.5263413,Vila Matilde
12411600584.0,05176-210,340000,2022-10-14,80,-23.4681474,-46.7463709,Vila Clarice
15901500694.0,05364-000,251788,2022-10-24,77,-23.5732116,-46.75224410000001,Jardim Ivana
8639000964.0,04617-070,650000,2022-10-10,80,-23.6273918,-46.6640462,Campo Belo
7831900713.0,05136-230,600000,2022-10-14,125,-23.5014684,-46.7494216,Jardim Santo Elias
11140301763.0,03807-100,260000,2022-10-19,55,-23.4968323,-46.476416,Vila Robertina
16030800093.0,05396-316,1000000,2022-10-13,315,-23.5725266,-46.7762111,Parque dos Principes
18720700147.0,05208-090,150000,2022-10-20,20,-23.4109281,-46.7527569,Vila Perus
6008300629.0,03733-160,550000,2022-10-24,150,-23.5125832,-46.5269431,Vila Pierina
19903600568.0,05108-070,480000,2022-10-17,120,-23.509683,-46.75827779999999,Jardim Marisa
11310700655.0,03534-140,379000,2022-10-18,78,-23.5464568,-46.5079894,Vila Talarico
5803900710.0,03542-000,443928,2022-10-20,76,-23.5300331,-46.5155099,Vila Guilhermina
12125902434.0,04459-000,410000,2022-10-11,61,-23.6929086,-46.673401,Pedreira
7218400930.0,02431-100,415000,2022-10-19,129,-23.4888687,-46.6357115,Jardim do Colegio (Zona Norte)
8115400300.0,05445-001,2600000,2022-10-07,470,-23.5526937,-46.6996642,Vila Madalena
14609400161.0,03585-030,460000,2022-10-24,185,-23.5600373,-46.4914484,Jardim Brasilia (Zona Leste)
13915900388.0,08245-010,97000,2022-10-26,104,-23.5160016,-46.4344566,Vila Progresso (Zona Leste)
8624700205.0,04615-004,1150000,2022-10-14,120,-23.6234649,-46.6666865,Campo Belo
10145900087.0,05612-060,4500000,2022-10-13,596,-23.591369,-46.706806,Jardim Guedala
18005600241.0,05878-100,130000,2022-10-25,30,-23.6921994,-46.7855943,Parque Independencia
11831700750.0,03236-000,493000,2022-10-13,97,-23.591718,-46.5545134,Parque Independência
9021801302.0,04649-000,1360000,2022-10-17,330,-23.6519522,-46.6717857,Jardim Prudência
13432901436.0,08122-270,265000,2022-10-25,105,-23.4973632,-46.3741664,Parque Santa Amélia
8811200156.0,04737-001,2950000,2022-10-25,280,-23.6433145,-46.6945313,Santo Amaro
11623200635.0,03470-050,570000,2022-10-18,137,-23.5688192,-46.5224389,Jardim Vila Formosa
16033500228.0,05396-260,870000,2022-10-24,140,-23.5761121,-46.7730848,Parque dos Principes
14415400621.0,08270-095,270000,2022-10-21,84,-23.5597686,-46.465896,Vila Carmosina
1004800460.0,01308-020,2988000,2022-10-28,90,-23.5555344,-46.6534572,Bela Vista
18312101488.0,05782-370,450000,2022-10-24,81,-23.6516019,-46.7687077,Parque Munhoz
8561000163.0,04564-090,623000,2022-10-17,106,-23.6102446,-46.6893988,Cidade Monções
11357000447.0,03668-000,380000,2022-10-20,85,-23.5333065,-46.4876899,Vila Ré
18312400698.0,05782-370,580000,2022-10-21,90,-23.6516019,-46.7687077,Parque Munhoz
14516700610.0,08275-545,308000,2022-10-24,118,-23.5702508,-46.4808501,Jardim Nossa Senhora do Carmo
6213801375.0,03064-000,340000,2022-10-18,56,-23.5344095,-46.5675827,Tatuapé
17425000181.0,04851-090,249856,2022-10-24,150,-23.7521312,-46.6721184,Jardim Edi
11302200452.0,03551-040,550000,2022-10-26,131,-23.532646,-46.5043799,Cidade Patriarca
16710200281.0,05882-140,105000,2022-10-26,40,-23.6771272,-46.7821935,Jardim Capao Redondo
14511901049.0,08275-110,500000,2022-10-24,132,-23.5709674,-46.4749536,Jardim Nossa Senhora do Carmo
2700301218.0,03054-040,200000,2022-10-25,80,-23.5433177,-46.6070498,Belenzinho
16016600244.0,05372-075,430000,2022-10-25,190,-23.5834112,-46.7651558,Rio Pequeno
2103401034.0,05005-020,1275000,2022-10-27,100,-23.5336144,-46.6685725,Perdizes
10818200773.0,02631-000,550000,2022-10-19,240,-23.4581183,-46.6483582,Jardim Peri
2103401042.0,05005-020,1275000,2022-10-27,100,-23.5336144,-46.6685725,Perdizes
26702900404.0,04858-240,150000,2022-10-31,40,-23.7766872,-46.7078177,Jardim Sao Judas Tadeu
5018800178.0,04240-000,585000,2022-10-21,160,-23.6201717,-46.5856002,São João Climaco
